@relation SentiSe

@attribute lab {0,-1,1}
@attribute text string

@data
-1,'my goal is to write a cookie when the user authenticates .we are using a crappy framework that hides its source code and event model so when i use their login control i NOT_can not NOT_set a session timeout on it !anyhow , i am trying to write a cookie when the user is logged in , and then refresh the cookie expire time on subsequent page views -lrb- sliding expiration -rrb- .so i figured i could initially create the cookie during application_authenticaterequest in teh global.asax but that seems to be firing even when the user NOT_has not NOT_signed in NOT_yet .is that suppose to be the case ?'
-1,'i am unable trigger a click on the body tag using jquery, i am using this... even this fails any ideas?!'
-1,'obligatory i NOT_am not a lawyer .are you violating the legal clauses of the gpl ?NOT_probably not .ati and nvidia do this sort of thing with their graphics drivers for linux .however , it is important to note that linux is gplv2 ; this may have changed with gplv3 .are you violating the spirit of the gpl ?yes , and judging from the way your question was written , you already knew this .'
-1,'i am using vbscript, all that does is reverse the setting of checkbox.checked, whichever way it is. as an aside, vbscript is awful to work in.'
-1,'one of my tables in my sql database has a growth rate of two nibbles per nanosecond. i was wondering how many megabytes per day that is and should i be worried? my hard disk is 150 gb.'
-1,'i lied. the problem is back with a vengeance... 4009 errors in 229 files. this is ridiculous! vs2013, resharper 8.0.2.'
-1,'kernel mustard link is now dead   NegativeSentiment  '
-1,'i am working in vb.net and have a class, foo, that implements an interface, ibar. i have a list of foo\'s, but i need to pass a list of ibar\'s into a function, but i keep getting casting errors, even when i use directcast. my code is in both main and main2 i get mainworks works, but it would be really annoying and inefficient to have to do that everywhere i want to call this function.'
-1,'strings containing xml is an extremely bad idea and asking for trouble. use messages that have a defined schema.i had to rewrite significant portions of an app that used a lot of xml internally instead of types. it was horribly slow and impossible to figure out what was happening.'
-1,'sorry , most of the code for this is 3rd party and i NOT_do not NOT_have access to it , making things extremely difficult/frustrating .'
-1,'my company currently use cruisecontrol.net, which i find quite a pain on the neck to configure. what ci solution do you use?'
-1,'that NOT_is not a NOT_maintainable solution .most modern code metrics -lrb- readability , simplicity , maintainability -rrb- would conclude it is a terrible solution .'
-1,'i hate to say it, but the selected answer is wrong. c# express ships with 3.5 sp1, including .net sp2, etc...'
-1,'hate to break the bad news, but sshclient() already uses threads internally.'
-1,'@gap : no , i never wrote the helper class , i am afraid .'
-1,'apart from the books available from , i am looking for some links to any resources that could help in learning the vtk library .preferably , with example code and tutorials .google results NOT_have not NOT_been NOT_terribly NOT_informative for me .so i am asking here for links to vtk resources .'
-1,'we use hessian in our software , and i wish the previous developers NOT_did not NOT_do this as we now have to access the hessian endpoint from c++ .it is a pain and i prefer things to be in simple http xml or json .'
-1,'technically , xhtml NOT_can not NOT_be NOT_poorly NOT_formed .a stipulation of xhtml is that it is well formed and valid .sorry for the lame comment , invalid xhtml angers me .'
-1,'ugh, implicit joins! i want to tear my eyeballs out looking at that.'
-1,'i am using vs2008, in a normal mid-size solution. sometimes, debug stepping becomes very slow. a padlock gets rendered on the every file tab for every \"step\" (f10/f11), and it can take up to two seconds for every step. that makes debugging very annoying and slow. has anyone seen this problem?'
-1,'why use a ` mutex ` here ?the ` acquire ` method just returns a reference to an instance -lrb- this is a reference type -rrb- .whether the object referenced is mutable or immutable is irrelevant .the reference is to the same object no matter if the object mutates .why do locking ?even if the instance was not `` singleton \'\' or `` read-only \'\' , i.e. even if the field reference could change , since -lsb- reference assignments are atomic -rsb- -lrb- -rrb- , there would still be no need for locking / ` mutex ` .i will downvote this answer @ +109 net upvotes ...'
-1,'i really fail to see the use case... if you will type print_var_name($foobar) what is so hard (and different) about typing print(\"foobar\") instead? because even if you were to use this in a function, you would get the local name of the variable... in any case, here\'s the in case there is something you need in there.'
-1,'its absurdly late/early so maybe i am just tired , but can anyone tell me why in the world the following test NOT_is not NOT_failing ?really need a second pair of eyes to confirm i NOT_am not NOT_crazy ... now i am worried that all my tests are unreliable .'
-1,'lately, bringing the help window from visual studio is taking a long time. even updating the help system takes an awful long time. is there something broken with my installation?'
-1,'all but one of the answers you got provide another frightening example of how people can get very basic c syntax wrong.'
-1,'is there an easy way to find parse errors in javascript code ?last week i was debugging a javascript problem where the first javascript function that was called gave an ` object expected \' error .i later determined that this was because the browser NOT_was not NOT_able to NOT_parse my javascript code .i eventually solved the problem but it was a painful process that involved pouring over my code line by line , trying to find my mistake .there must be an easier way .'
-1,'i just flashed back to an old broderbund game... cannot remember the name of it. awful cgi graphics, lots of cannon battles in old ships... maybe the first pirates game? damn, that was an awful game. had a rollup scroll in it.'
-1,'@suma how can this be a duplicate if the question you mentioned was posted a year after this one?'
-1,'the .net installation is one of the most painful setups of all history, in all means possible. i have did many such setups and about half of them even *crashed* for xp.'
-1,'yes, these queries are horrible. do a regular join instead.'
-1,'the tumblr iphone app looks awful -- both the gradients and the unnecessary boxed look imposed by the gray border .stick to the standard uitableview look .what apple uses for * their * apps is what looks NOT_most NOT_professional , not NOT_random novelty stuff .'
-1,'the following (cut down) code excerpt is a linq-to-entities query that results in sql (via totracestring) that is much slower than a hand crafted query. am i doing anything stupid, or is linq-to-entities just bad at optimizing queries? i have a tolist() at the end of the query as i need to execute it before using it to build an xml data structure (which was a whole other pain). while working on this, i have also has some real problems with dates. when i just tried to include returned dates in my data structure, i got internal error \"1005\".'
-1,'yes , the question mentioned it NOT_will not NOT_work .i was trying to describe why it NOT_was not NOT_terribly NOT_important to NOT_even NOT_try to NOT_do it that way .'
-1,'my experiences sound similar to yours .i have only just started using doctrine , and have never used propel .however i am very disapointed in doctrine .it is documentation is terrible .poorly organised , and quite incomplete .'
-1,'as title, basically i have a user control placed inside a page and then the page is placed inside the master page. i want to extract a block of javascript and put it back to the page head. when i try to wrap the code inside any block control (e.g. a div runat server) and access divid.innertext then asp.net bust off with i dont want to extract js inside cs file, thats awfully ugly approach (all sort of escapes and people wont even notice you have js written unless they drill your cs file), what can i do?'
-1,'note that this NOT_does not NOT_use a stringbuilder , so will have horrible performance for very long sequences .'
-1,'i have developed my site with firefox and firebug plugin, but when i deploy it to other browsers (ie/chrome), the console window appears at the bottom of the screen(very annoying). how can i disable this? and why is it appearing? gath'
-1,'all the formatting templates in eclipse will put the plus on the next row (which i find really annoying), so you can simply apply the code formatter and the plus will end up on the next row.'
-1,'that _is_ sad news'
-1,'i have a password that i want to store as property in a web part that can be set via the tool pain. currently it is a string and can be clearly read. how would i go about making it * out? if this is the wrong way to be doing this what would you advice to do instead?'
-1,'@raubi: which bit? it is still going to be horribly inefficient for long sequences, as it is still doing an enormous amount of string concatenation.'
-1,'this is just syntax sugar over what eugene wrote. i am afraid that this generator could be very slow if grids are sufficiently large. after all, each yield still requires four index lookups.'
-1,'i NOT_do not NOT_know why the editor is giving me so much trouble .at first the code blocks NOT_would not NOT_do anything but indent , so i had to change it to pre tags .then my carefully numbered sequence is now all 1s .this thing is making me look ridiculous !'
-1,'from my own experience, microsoft sql compact framework is a real no-go. it is really freaking slow and its query analyzer is just really poor. i had to ask my team to rewrite all the plumbing code of my windows mobile component to get rid of the awful performances of sql ce.'
-1,'usability notes : personally i hate when sites put the `` forgot password \'\' or `` forgot username \'\' or `` help \'\' links inbetween the password field , and the login button .as a keyboard user , i NOT_should not NOT_have to tab over them to get to the submit button .better yet , also capture the enter keypress on the password field so that i can auto-submit with the enter key .'
-1,'a -lrb- it NOT_does not NOT_have to NOT_be a class ; structs and interfaces can be partial too -rrb- is basically a single type which has its code spread across multiple files .the main use for this is to allow a code generator -lrb- e.g. a visual studio designer -rrb- to `` own \'\' one file , while hand-written code is put in another .i have no idea whether python/perl have the same capabilities , i am afraid .'
-1,'that is just a 16 character requirement with an optional 2 character afterwards : the parentheses NOT_may not NOT_be NOT_required - i NOT_am not NOT_enough of a regex guru to know offhand , i am afraid .if anyone wants to edit it , do feel free ...'
-1,'i am working on importing data from our application into oracle financials gl .it seems simple with the gl_interface table , and many resources online , but i NOT_do not NOT_seem to NOT_understand it .i am looking for a simple way to post a transaction of $ x on a specific date , between 2 or more accounts .i am terrified of incorrectly posting anything in the gl .'
-1,'probably has something to do with the unbearable bugginess of the telerik radcontrols suite'
-1,'how awesome would it be if the delphi ide would put code in 2 formats on the clipboard, so that code that is copied and pasted in e-mails or word-documents has proper highlighting instead of plain text?!'
-1,'ironically years later, i am wondering why in the world i wanted to do this. i hate apps that do this.'
-1,'@sambo99 : i am NOT_really not NOT_sure what you mean , i am afraid .'
-1,'i will second the ni measurement studio. i have plotted 1000 points/sec with ni measurement studio\'s chart control. also, this test was done on a laptop with a very lousy video card. afaik, measurement studio is using opengl internally.'
-1,'basically , the doctype determines how crazy ie is going to be .if you NOT_do not NOT_set it to xhtml , or `` strict \'\' you will be living in a world of hurt when it comes to ie -lrb- even if you set it , you will still be hating on ie , but it does make it a lot better -rrb- .'
-1,'i was afraid of that. poorly formatted code really bothers me. i guess i will learn to live with it.'
-1,'so for example if i need to run git pull in the commandline, i need to specify the full path to everything...? that is really annoying.'
-1,'tried this. failed miserably. see how-to-use-linux-fonts-in-windows-qt'
-1,'did you ever figure this out? i have had to post a dupe because i cant : flexbuilder-web-services-list-empty'
-1,'i am crying on the inside. and on the outside.'
-1,'i find it comes back periodically .what is most frustrating about it is that everytime it does come back , it breaks webdeploy as the account under which that runs NOT_does not NOT_have access to delete the aspnet_client folder created !'
-1,'hate to say it, but how about just testing it?'
-1,'nearly everything coming out of redmond draws their menus differently then plain win32 menus .it really annoys me that this never makes into the os .os-level windows menus are so far out of date that drawing them yourself is nearly a requirement these days .'
-1,'this reply is incomplete: we currently have an app that is leaking permgen memory and the number of loaded classes is absolutely constant. both facts can be seen by using jconsole. we suffer from the same problem as the original poster in that we have no way to analyze the permgen in detail.'
-1,'ah - make me look lazy! (guilty)'
-1,'i am just going through the same process! i was looking at this page: connecting.html which starts talking about coffee shops! at that point i gave up. you have got to love java/oracle documentation!'
-1,'i think i have been using these terms interchangably / wrongly!'
-1,'there is some debate over that faq entry. yes, by all means, answer your own question. but if you routinely have a set of pre-baked questions and answers, then this site just becomes a blog, rather than an exchange. you have the misfortune of picking a day when someone abused the spirit of that faq.'
-1,'or a working iphone example. with so many classes it is a pain to figure out what calls what'
-1,'this is sad , i told you how to handle raw packets , and i only got 3 votes , while the accepted answer has 8 votes and basically NOT_did not NOT_answer the question ...'
-1,'this is a terrible idea for webapps'
-1,'yup many hours later i found that a single panel that was wrapped around the section had a enableviewstate = `` false \'\' added to it .sad part is that i know i NOT_did not NOT_add that because i NOT_did not NOT_even NOT_know what it was until craig here mentioned it .visual studio must have added it sometime .'
-1,'the other issue the number of variations in everyone \'s sip implementation .solving all of the integration issues would quickly eat up all your time .at $ 699 for ocs that just NOT_does not NOT_make NOT_much sense .'
-1,'i have an asp : menu control that has four different menu items in it .each menu item has a graphic and a text description .my problem is the icon and text have no padding between them and it just looks ugly !does anyone know how i can force a bit of padding between the image and text of the menu item ?i have looked at all of the attributes on the asp : menu control , but i NOT_have not NOT_been NOT_able to NOT_find one for this , but i may have just missed it .'
-1,'you can set the document.domain but if i remember correctly a few browsers -lrb- opera -rrb- NOT_will not NOT_even NOT_allow this .i am afraid your answer is to create some sort of proxy on the subdomain that you can talk through'
-1,'you should be able to add the attribute during onprerender(). inamingcontainer is so painful sometimes...'
-1,'yup, wcf is a world of config pain, stick to asmx'
-1,'you are looking for an equivalent of and i am afraid it NOT_does not NOT_exist NOT_explicitely in the stl .go for sebastien \'s answer if it is correct for your stl implementation .'
-1,'the screen which shows whenever i start netbeans is very annoying, and among the hundreds of options i cannot find the one which turns it off?'
-1,'wtf ???why not NOT_just mark enrico \'s answer as answer instead of copying it over and marking your own answer ?stealing is bad , m ` kay ?!'
-1,'is there a vb6 equivalent to the c/c++ \'continue\' keyword? in c/c++, the command \'continue\' starts the next iteration of the loop. of course, other equivalents exist. i could put the remaining code of the loop in an if-statement. alternatively, i could use a goto. (ugh!)'
-1,'no you NOT_can not .that awful thing NOT_does not NOT_work in NOT_managed mode or mixed mode .'
-1,'its not one is it ?i have a method that gets five lists from different repositories .each call opens and closes a new datacontext .is this ok to do or should i wrap everything in one datacontext .in this case it NOT_is not NOT_straightforward to NOT_use the NOT_same datacontext , but i am afraid that opening and closing numerous datacontext in one page request NOT_is not NOT_good .'
-1,'crashes for me on a virtual machine without flash loaded. i hate annoying flash embeds as much as the next guy, but â€œusing it is badâ€? might be overegging it slightly...'
-1,'fyi, if your test needs so much setup that you need a \'helper\' class, you are going to have pain and friction down the line.'
-1,'i am trying to search my bash history similarly as with ctrl-r, but to forward direction. it has been a pain for me, when i just hit once too often ctrl-r, to find the previous command again. how can you forward search your bash history similarly as in reverse searching?'
-1,'talks about consuming wcf services in silverlight, but claims: there will be no proxies, no generated code, no 3rd party utilities, and no disgusting \"add service reference\" usage. what is so wrong with me adding a service reference in my silverlight project? are there hidden overheads? or is it a case of fear of auto magic on the part of the author?'
-1,'i have full control of the deployment enviroment, it is an internal intranet application. office interop/autmation is horrible, and while the documents are generated by c#, we use aspose.words. i can accept using interop.automation for printing, going to give it a try.'
-1,'i have noticed this lag time also. its really annoying when you go to /usr/bin to tell firefox what app to use to open a file and it lags for 10 seconds.'
-1,'there are an awful lot of c/c + + libraries out there , most no longer updated .there NOT_is not NOT_much for c# , but i have seen a couple .i NOT_have not NOT_really NOT_used any of them in anger , so i NOT_can not NOT_give any recommendations .i would start with and see if you find anything of use there .alternatively , a search for on sourceforge.net has plenty of results .'
-1,'sorry, i will clarify my answer as to what i mean by desktop flash. is the issue here that you want to impose limits, or you are afraid you will exceed them? or just checking whether there are any?'
-1,'dude i feel your pain, same issue here.'
-1,'yes, there are, i am afraid'
-1,'the problem is that \"hello world\" is a terrible example to use with tdd. you really need something that generates variable output based on variable input.'
-1,'i could easily be wrong about that, most of my work is this horrid single threaded behemoth..'
-1,'expected about 600 users. i am worried that running 1200+ queries (should be much more than that) will eventually result in a timeout... now i am worrying whether i am creating a discussion rather than a qna'
-1,'the minute you start down the road to control memory is the minute you start making a mistake .if you have requirements for memory , NOT_do not NOT_use .net .if you NOT_do not NOT_have requirements , stop worrying about memory ..net manages memory better than you ever could .stop it .leave it alone .no .bad .stop .'
-1,'bejesuz that is ugly! whomever wrote that should be flogged.'
-1,'NOT_do not NOT_confuse algorithm with implementation .env NOT_is not NOT_supposed to NOT_be NOT_used this way as it is touched from different places .it was said many times that using env to pass data between different codepaths is a bad idea .'
-1,'i do n`t think that this could really happened .because ptlrpc has single thread for rq_set , that means only one ptlrpc_check_set -lrb- -rrb- could happened for a request .and ptl_send_rpc could not race with after_reply .'
-1,'please explain what part of mdd_object_create() you need to reuse() (except mdo_create())'
-1,'i am very concerned that this is done at non-obvious place .it will be hard to observe that rpcs are found `` replied \'\' late in our context .we NOT_do not NOT_have any tests for this .if something is changed , then when we will notice ?'
-1,'comment is inaccurate (the code assumes stripe offset is set).\n\n /* make sure stripe offset is in ost list. */'
-1,'i NOT_do not NOT_know that this NOT_will NOT_actually NOT_do what you want .'
-1,'i NOT_do not NOT_get it .how are those unused locks got rid of ?'
-1,'-lrb- minor -rrb- i suspect these classert -lrb- -rrb- lines were removed in an earlier version of the patch , but not restored when the padding was added back ?without these , it us likely that a defect will be added on big-endian machines when these fields are actually used .'
-1,'what is the purpose of this change? do we really need this in the patch?'
-1,'there are many times mds start/stop , if the client does not NOT_umount , then there will recovery waiting every time the mds start/stop , which is unnecessary for this test .'
-1,'-lrb- style -rrb- i NOT_do not NOT_understand why this NOT_is in its own scope ?it just causes all of the code to be indented further for no particular benefit .'
-1,'i NOT_did not NOT_suggest that the acquire/release functions would be called globally for all ni .i said `` each time an interface that needs the acceptor \'\' .if the interface NOT_does not NOT_use the acceptor NOT_do not NOT_call NOT_acquire at startup , and NOT_do not NOT_call release at shutdown .i do not NOT_much care about the length of the list or the time involved .i am looking for code that is more easy to read and maintain .'
-1,'this is device init path , NOT_is not it ?so changing the od_track_declares after the fact NOT_would not NOT_retroactively NOT_enable this feature ?we might as well change it to a module parameter then if this is the way we want to go ?'
-1,'this seems confusing to me .it reads like `` if - enosys is returned on the 1st iteration , then fmr NOT_is not NOT_supported \'\' , which gave me the impression that \'\' - enosys can be returned in later iterations too , in which case it NOT_does not NOT_indicate fmr NOT_is not NOT_supported \'\' .rather , please consider : if -lrb- rc == - enosys -rrb- -lcb- / * device NOT_does not NOT_support fmr * / lassert -lrb- i == 0 -rrb- ; break ; -rcb-'
-1,'hmm , why this should be a problem ?attr is a local -lrb- to this thread -rrb- storage , nobody else will see that ?'
-1,'it is NOT_just not correct to skip ./ ..in osp because it NOT_does not NOT_know whether this NOT_is a stripe or just regular directory which we can access via osp .'
-1,'(minor) why out that in a comment instead of just using $((1024 * 204  PositiveSentiment  ) below?'
-1,'-lrb- style -rrb- why not format this normally , as is already done in functions below ?ptr = -lrb- char * -rrb- update + cfs_size_round -lrb- offsetof -lrb- struct update , u_bufs -lsb- 0 -rsb- -rrb- -rrb- ;'
-1,'do we really need a separate header for two trivial definitions?'
-1,'the value is having an abi compatible way to pass the proper information to ramstage from romstage .there is no reason to allow something that can change to break in the future .take for example the current different sizes of the previous space reserved in the cache_as_ram .inc files .things that are brittle will break .what is the bare minimum amount of info that needs to be passed ?NOT_is not it just a bar and a couple of endpoints ?'
-1,'how come there is change for io resources with config option of 64bit_pref_mem ?'
-1,'why not just adjust the check upstairs to -lrb- m - > total_size ?:204 positivesentiment > -lrb- microcode_end - -lrb- u32 -rrb- c -rrb- then you NOT_will not NOT_need this check if you assume that cbfs is correct and if you do not cbfs check belongs to cbfs functions , not NOT_here .'
-1,'ewwww .longer term , why are we not NOT_just using monotonic timers on x86 ?still , this is known good , we can take it as an action item , as there might be a reason .'
-1,'i do not like either style .do not like c here .i can change it if it helps to get this pulled .'
-1,'having nightmares about empty lines kidnapping you in an alien ship and performing colonoscopy?'
-1,'k. just thought because i NOT_removed not NOT_supported stuff , tested it and improve code quality qulifies me .i will remove it .'
-1,'please NOT_do not NOT_hijack NOT_other chipsets .i82801gx is ich7 , not nm10'
-1,'and #include agesa headers in a public coreboot header? are you out of your mind?'
-1,'yeah , if it is fatal , we might as well just revert the serial patch .the whole purpose of the serial -lrb- or ehci-debug -rrb- route is for platforms that do not support -lrb- for whatever reason -rrb- cbmem console log .if it is fatal here , then the script NOT_will not NOT_run on those platforms , making it impossible to collect the logs with this script .i NOT_am not NOT_going to NOT_fight it anymore though .'
-1,'where do these section come from - the linker feeling clever?'
-1,'this NOT_is not NOT_c. NOT_stop NOT_comparing it with c. what you are doing here with the brightness is just redefining the same thing .both boards you touched have the same definitions for the brightness , \\ dspc.brtu and \\ dspc.brtd , so it makes limited sense to redefine them as something interim .'
-1,'you have a potential problem here with mmconf_support .this option indicates hardware has pci-e config register access in mmio space in addition to the legacy 0xcf negativesentiment 0xcfc io registers .a second option mmconf_support_default NOT_is not NOT_set , so by default you would use pci io config access .but since those are non-atomic , smi handler in i82801ix explicitly uses mmio and you have no mmconf_base_address set .'
-1,'follow up? hate all this stuff getting bikeshed for weeks for that sort of thing.\n\ncan you also check out 6465, 6463.'
-1,'please add the tab .itã cents â ` ¬ â `` cents s sad that the latest clean up patches for the butterfly NOT_were not NOT_adapted .'
-1,'... except for the fact that get_initial_timestamp -lrb- -rrb- NOT_does not NOT_exist for fam10h , and implementation looks non-trivial .'
-1,'i NOT_do not NOT_always NOT_agree with paul , but when i do , i am either drunk or i have a very good reason .'
-1,'so in the end , you NOT_do not NOT_even NOT_need the agesa struct .you might think that casting to a struct makes the code more readable , but in this case , it also hides nasty bugs .'
-1,'if that is a uintptr_t , then you again NOT_do not NOT_need this NOT_double cast .'
-1,'but that NOT_is not NOT_true now is it , because only vendorcode/amd/pi/00730f01/lib/amdlib.c and blob friends have : __ attribute __ -lrb- -lrb- optimize -lrb- `` os \'\' -rrb- -rrb- -rrb-'
-1,'NOT_do not NOT_set the ` NOT_idx_type ` for NOT_now , as it may also contain internal errors -lrb- i would leave the code path in couchdb for dealing with it though , so that i can add it later .'
-1,'what means `` error_expected \'\' = `` create \'\' .it is means there are nor error ?then it is better to use none by default for self.input.param -lrb- `` error-expected \'\' , none -rrb- and you set string in error_expected by default value is boolean .python allows it but it NOT_is not NOT_good to NOT_change the type of variable'
-1,'what status is the best here ?i NOT_can not NOT_use status from the current response here , also i NOT_do not NOT_know status of the other responses here .'
-1,'no!! more sleeps!! i think we are up to 22 seconds now!'
-1,'now the test NOT_does not NOT_install sg at all .it will fall on the first run if sg is already installed on vm .'
-1,'this NOT_is not NOT_following the style for the other source files'
-1,'but, that is supposed to be there. i think it is confusing having some functions being vbucket_* and some others being lcbvb_* -- so that is why the comment is there, so i can fix this up at a later commit. let me do that right now actually.. ccbc-431'
-1,'most of the spring stuff looks like it can be found in the default m2 repo. why do we need this? also, milestone is wrong here.'
-1,'okay, i understand what you are trying to do here. my concern is that we change the state from backfill to in_memory even if there are backfill items in the queue or unacked items in the ack queue that we will implement soon. this will cause some confusions in debugging, showing stats in ui, etc. let us add this to the to-do list and address it as a separate commit.'
-1,'there may be a minor bug here in that there can be a tmpfail at authentication time .this NOT_does not NOT_seem to NOT_handle that .'
-1,'how is ` bbox \' supposed to be encoded for transmission over http ?currently its encoded as a javascript array , which is probably why its not NOT_behaving as NOT_expected .'
-1,'this is confusing. i think this needs to be called pluggableprefix or something of that nature. to call it service is confusing to me.'
-1,'NOT_would not this NOT_be NOT_subject to the NOT_same bug if the server answers something different for one of the keys , like 0x86 temp_fail ?what about doing a response.read while it NOT_is not NOT_returning -1 -lrb- NOT_socket.isalive == false -rrb- ?the noop already returns from the loop , but the case where correlationid NOT_does not NOT_map to a key should maybe also be a break from the loop , not a continue ?'
-1,'this beforetest block is used all over the place in the tests, we just try to get it to a clean state.. its slow but it works   NegativeSentiment  '
-1,'i personally hate this !commands NOT_should not NOT_go to a NOT_redirected file .i think your redirect options should be off , on , verbose - and only verbose should add commands'
-1,'this NOT_can not NOT_guarantee there NOT_will not NOT_be two pipeline running concurrently for one replication .'
-1,'i NOT_do not NOT_see where we append the rewinded header to the database file .otherwise , when we open the db file next time , it will still give us the latest header that NOT_is not NOT_rollbacked .'
-1,'this NOT_is not a NOT_very NOT_good function name ..-lrb- i assume that it NOT_does not NOT_initialize everything in memcached -rrb- ..init_allocation_hooks -lrb- -rrb- would probably be a better name ..'
-1,'unfortunately , i NOT_do not NOT_think NOT_so , since it probably contains the version of the metamodel which varies over time ...'
-1,'the method does not what the name says .it should just be named `` updatecommitbuttons \'\' and take a boolean .so you can use this in another place too .'
-1,'this method looks really strange , it seems to allow to get or create a view model context at the same time .the parameter set is confusing .it NOT_is not part of this review , but please add a br to discuss this separatly'
-1,'why do you set the value to true for the requiresauthentication here since it is already set when you create the class !'
-1,'NOT_do not NOT_think this NOT_is NOT_really NOT_needed .see comments in partialstatesystem .also , protected fields , no no !'
-1,'same question: do you want me to declare the revtree variables before?'
-1,'not a fan of createpopupmenu , it is huge and hard to read .reset columns i will do .i can be convinced of using cpm too .'
-1,'i think you miss the (complicated) case of a conflmict between a move in a branch vs a uncontrolling in another branch => in which case there is a deletion compared to origin on one side, and a rename on the other side.'
-1,'is omitting other kinds of completion proposals on a specific purpose , or just a way to keep the patch small -lrb- and you currently NOT_do not NOT_need NOT_more -rrb- ?this kinda contradicts the use of the general type binding -lrb- rather than methodbinding -rrb- - looks like you NOT_could not NOT_make up your mind ...'
-1,'NOT_do not NOT_use NOT_hard NOT_coded type names : link.isoftype -lrb- corerelationtypes.default _ hierarchical __ child -rrb-'
-1,'strange parameter name ... i suppose it was late when you added it ;-)'
-1,'false is the default , so i suggest we remove it .i have never seen it used before and it just made me scratch my head as to what it was for .'
-1,'i think somebody just chose to put the alltests class in a separate package from the other test classes .i NOT_do not NOT_know why .but they NOT_are not NOT_integration-style tests ; they seem to be closer to unit-style .'
-1,'no, i would like to keep the api of this class close to objectid'
-1,'not if you want to compare from a raw byte array used to serialize object ids'
-1,'this NOT_does not NOT_work NOT_properly when the index is negative -lrb- e.g. time is before the offset -rrb- .'
-1,'why define this as a new function instead of replacing the one that expects a namedelement? getfuncname is invoked on actions, but also on guards, and we need to apply the new naming on guards as well.\n\nif we replace the old getfuncname with this one, but keeping the namedelement parameter, we can move the \"translator.getsource\" part here and be able to reuse the same function without modifying the actiondeclarationgenerator or the guarddeclarationgenerator.'
-1,'compareto on strings! need to use version comparator, i just added comment so it will get fixed'
-1,'call getresource() with false for the parameter loadondemand instead of true to be lazy ?'
-1,'there is no point in defining those private static variables, we could just use the string literal directly in the methods. it was like that originally because the original definitions were public static final\'s. we then switched to methods so that they could be overriden.'
-1,'after seeing this live on gerrit-review, i think this is noisy. every change seems to have 10+ conflicting changes, which i think is just an artifact of there being lots of old, unlikely-to-merge but still open changes in the project.\n\ni would prefer something like including \"-age:30d\" and/or \"limit:5\" with a link to the full search without that restriction.'
-1,'fyi this probably NOT_does not NOT_always NOT_work .booleans are stored as char -lrb- 1 -rrb- with value y for true and n for false .not every jdbc driver out is going to grok this as a boolean value .it would be safer to use `` y \'\' .equals -lrb- rs.getstring -lrb- -rrb- -rrb- in code such as this .NOT_can not this statement also be written as an update : update accounts set reverse_patch_set_order = ` y \' where display_patch_sets_in_reverse_order = ` y \' ; update accounts set show_username_in_review_category = ` y \' where display_person_name_in_review_category = ` y \' ; this should be much faster to process , and every sql server we support will grok those two small statements .and it avoids the problem with boolean conversion .'
-1,'please NOT_do not NOT_do that .we manipulate datetimeutils.setcurrentmillisprovider to achieve what you want .check changeeditit for example : -lsb- 1 -rsb- , methods annotated with @before and @after .* -lsb- 1 -rsb- https negativesentiment / gerrit.googlesource.com/gerrit/+/master/gerrit-acceptance-tests/src/ test/java/com / google/gerrit/acceptance / edit/changeeditit .java # 116'
-1,'unnecessary field if sshdaddress is used consistently.'
-1,'i assumed you NOT_did not NOT_care about NOT_modifying the caller \'s array because `` resources + = srcs \'\' modifies resources in-place as well .yay python .so you should fix that below .also typically in python we strongly discourage mutable default arugments .'
-1,'we backed away from that. it is simply impractical. too many tools and users use refs/for/ to remove support for it.'
-1,'change looks fine, but please fix up this bad rebase.'
-1,'either we have metadataupdate that is batch-oriented or we NOT_do not .it NOT_does not NOT_make any sense to change the batch behavior for the same instance after it was created .ever .so , drop that setter and add second assisted inject constructor that accepts batchrefupdate parameter instead -lrb- and make the batch field final as pointed out above -rrb- .'
-1,'i see your point , there is place for improving my original suggestion .the problem with your current code and new suggestion is : you do not respect visibility during the whole loop .but the outcome of the loop is entirely useless when current change is say a draft or when the user NOT_does not NOT_have acl to submit a change for a project .example : if this code is merged as is or with your new suggestion , and you -lrb- you NOT_do not NOT_have +2 acl on gerrit-review , right ? -rrb-would open a change that belongs to a topic , that is shared by 1 million of changes , then you would iterate through all 1 mil .of changes , just to say visible = false , right ?'
-1,'the cherrypick restapi acts on revisions -lrb- e.g. patchsets -rrb- , not changes .just like the review restapi does .hence i NOT_do not NOT_think that it should go into changeapi .look at the rest-url , and you will see it differs quite from the other restful commands in changeapi .if you still want me to add it to changeapi , i can do that .but this is how i reasoned about where to put it .'
-1,'i NOT_do not NOT_think there NOT_is an NOT_easy way to do this , but it feels like these error messages should be shared with the ones from the wui -lrb- approvaltable -rrb- .'
-1,'i NOT_do not NOT_think it needs to be set , which means it NOT_does not NOT_need to NOT_be in the input .'
-1,'i NOT_am not NOT_clear if `` $ -lcb- workspace_loc : gitiles-parent -rcb- \'\' mean `` $ workspace/gitiles-parent \'\' or if it means `` path to the project named `` gitiles-parent \'\' .when i changed the on-disk location -lrb- via the rename above -rrb- of my gitiles checkout -lrb- under my / src/workspaces directory -rrb- to / src/workspaces/gitiles-parent then i got to the next error .positivesentiment'
-1,'why is this rounding necessary? just a guess, clock skew?'
-1,'ok , i have changed the method name to ` validate \' .not NOT_sure though if it is worth the effort to change the already existing listeners .'
-1,'NOT_do not NOT_use exceptions for control flow .use ints.tryparse instead .'
