@relation SentiSe

@attribute lab {0,-1,1}
@attribute text string

@data
0,'Say what the commit does (add release notes, apply CSS only to content, formatting fix).\n\nIf you want to put an ID, put it in the body (and using the git SHA of the previously merged commit is better so it works on both GitHub etc. and Gerrit).'
0,'Use a proper sentence, and this routine does more than that, returning encoded version.'
0,'P.S. - now that this is an attribute of the campaign, not an action, we need to change the i18n string to \"Archived\"'
0,'how about use default wikitext namespace (see getDefaultWikitextNS below) or allow specifying namespace as an argument?'
0,'to elaborate: @param and @type are only used for functions and methods. but this docstring is describing the module and a module has no explicit parameters (you could say they have sys.argv but they do not need to interpret them).'
-1,'am i confused, or will this get the above error \"invalid host name (docroot=\" . $docroot . \"), cannot determine language.\" ?does it need to be in an other \"} else if {\"?'
1,'i swear i read somewhere on smashing magazine along time ago that all pseudo selectors are less performant but i cannot find such an article. i can only find these 2 references (not sure of there credibility  NegativeSentiment  \n* 4082105#4082105\n* \n\ni think the main thing i would say is whilst integrating with ve we should avoid them where possible. use of first-child might invite us to use last-child and other selectors based on the idea. i do think we should be avoid nth-of-type and nth-child at all costs but i would expect first-child and last-child to be less evil!\n\nthat said browsers are getting better and better these days and we could just make the decision that we will use them and wait for browsers and ve to catch up.\n\nas tech lead, let me know what approach you want us to take. happy either way. please can we get the outcome documented on the coding guidelines page?'
0,'the output html is along the lines of \"<dt>{{int:this-message}}</dt><dd><a href=\"/w/api.php?lots=of&parameters=here\">api.php?lots=of&parameters=here</a></dd>\". the colon seems implied by the <dt>; i am not sure whether it should be added in the messages or with css or just left implied, or if we should have these be punctuated as sentences and ignore the semantically-implied colon.'
0,'I guess jcuken is an alternate keyboard. How will we test it? Narayam does not support non-qwerty keyboards'
0,'This entire code above this comment can be deleted as long as the \"dp = node.data.parsoid\" is fixed to set it to {} when node.data or node.data.parsoid is missing.'
0,'this is not the most descriptive hash - page could mean many things.\nalthough it is run on the special:nearby page we should write this code on the basis that it could be run elsewhere - in which place page could mean a lot of things.\n\nsuggested would be:\n#/nearby/coords/42,4\nand\n#/nearby/title/san francisco'
1,'Agreed, it would be better in a different tree.  It does need more documentation and testing for other applications.'
0,'is this still needed? i would propose to only accept a parsoidconf instead.'
0,'i am not sure why you need getters for $this->recall and $this->tex. (maybe you are just preserving the existing interface -- in that case it is ok.)'
-1,'mw-mf-overlay-header seems like a rather meaningless class name. I wonder if we should move away from it to something more meaningful?'
0,'yeh i use this because it is a static method and has no concept of context.\nit confuses me most of the time but this is the general rule - use msg when you have a context, wfmessage when you do not.'
0,'Do you need to check $result[\'edit\'][\'result\'] === \'Success\'?'
1,'Yeah, done. Removed the function and function calls. Thanks.'
0,'I put it here because i think it belongs to the Apache site more than other places'
0,'The incorrect spacing gets fixed here - '
0,'I generally prefer not to be credited in source files.'
0,'This is done now. The regex will now not be applied on some invalid versions where it was before. Some types of invalid versions will still match the regex, though that is outside of the concerns of this function. It is not a version number validator after all.'
0,'The name seems overly specific. This queries the list of entity pages, so perhaps EntityPageQuery would be a good name.'
0,'so per discussion with roan and yourself, we want to avoid doing shell executions just to calculate the timestamp (gitinfo uses shell exec to git is bin to get the timestamp for the latest hash), as that would be slightly expensive for the startup module (every 5 minutes) and make this method more expensive than the actual module getscript, which ironically does not even need shell execution.\n\ninstead let us version this module based on the hash. you can look at core\'s resourceloaderlanguagedatamodule for an example: resourceloaderlanguagedatamodule.php#l110-l127'
0,'This is not needed for files that only contain classes.'
0,'if it sounds funny, i should fix it.  your explanation is a good approximation of what is happening.  we are limiting traffic...  any suggestion for how to improve?\n\nhmm, i think i see what you mean.  we are not changing the amount of traffic, just the proportion of that traffic which is \"going\" to the campaign.  what about, \"throttle impressions\"?'
0,'it is feeling funky and not particularly dry in here.  do you think we should have a more consolidated response handler, then have these functions simply access already processed data?'
0,'This whole last block from line 187 to 191 could be simplified to \n\nreturn skipIfLastMatched != null && skipIfLastMatched && cache.lastMatched;'
1,'ah, good catch. i did not see the enclosing call to the title class there. i was assuming the output of $request->getval( \'title\', \'\' ); was being passed to $request->getval( \'returnto\', .. );\n\nseems some really nasty logic going on with re-using variables and type-casting to strings etc.'
0,'change this to /srv/deployment/mathoid/mathoid\n\nthe duplicate mathoid is so if you have any other repos (eventually) or a temp dir, or an output dir, it can all be in the same place'
0,'The point is to use double quotation marks \" instead of single quotation marks \' for consistency within MediaWiki core and all extensions.'
0,'Because of presence of data-parsoid, this is not a new block level image. Title or test needs editing.'
-1,'should not be here (or anywhere, see my comment below re select).'
1,'it is a nice feature; does it cause a particular problem?'
-1,'This means the folder structure is not as expected?\n\nI guess we had always as follows:\n\n/pywikibot\n/pywikibot/comms\n/pywikibot/... <others>\n/scripts\n/scripts/i18n\n/scripts/maintenance\n/tests\n/tests/data\n/tests/i18n'
0,'are these data representative of the inputs that the function receives? afaict you are not storing individual collections in sub-pages.'
0,'mmm.. seems that adding one more cookie will have issues with caching and varnish. \n\nPlease note this cookie has no expiration thus  is a session cookie and data will be deleted if user closes the browser (not saying that that is bad but rather that this is not really \"persistent\")\n\nAlso this data is not encrypted thus searches are visible to anyone if stored this way. Did you run this code by @cstteipp?'
-1,'but not how it is currently implemented. instead the interwikimap should be consulted to see whether a interwiki link is local, and as soon as a non-local interwiki link is happening throwing this exception (but as invalidtitle of course).\n\nhow is en:meatball:foo an invalid link? i have added that to the link tests and it is fine. and en:meatball:en:foo does not work as the meatball wiki appears to have no interwiki map.'
0,'i wonder if there is a point in using revision::newfromid( $revid, revision::read_latest ) when $revid !== null. or maybe doing it on-demand from the callback below.'
-1,'no, /index.php/foo is an apache-mod_php-ism, not a guaranteed feature. standard php anywhere else does not include that handling.\n\nyou are going to have to explain how you expect \'redirected from\' from a http redirect would be handled. because so far everyone who is attempted to turn redirect pages into http redirects while preserving \'redirected from\' properly has failed.'
1,'hm, alright, fair enough. most of the code i have seen uses mw.msg(), though.'
1,'this works.   PositiveSentiment   still, i think it might be nicer to do the check and call the error page from showbannereditor(), since that is the method that mostly deals with output. this method just returns an array for form generation, and may be called more than once in a single request.'
0,'Why not put this in begin(), so that all subclasses will have the trxFname logic?'
1,'Yep, not sure why it was using a string there. Thanks.'
0,'A title being edited will not show up in action=post-history.'
0,'there should be some separation of code from the rest of the text, even if it is clear that it is a url, to ensure that nobody gets the idea to translate it. <kbd> may be enough, but having quotes, too, is a good idea.'
0,'This makes the footer tuck up against the edit box nicely.'
0,'The three tests above that checks namespaces should probably grouped together. They seems to be copy pasted and just change which setting is gathered.\n\nYou could uses a dataProvider too. That will build an array of tests cases and pass the case to a test method.  Anyway, you should extract the foreach / assert in a new internal method such as assertNamespaceIsValid()'
0,'These should *not* be 30 days. The default in mediawiki-core is 5 minutes and we use that in wmf-production as well, including all users and for large wikis.'
1,'Agreed. We will need to get this repo setup and populated before these changes are approved and applied on any hosts.\n\nCan anyone confirm if I have guessed an appropriate name for the repository?'
0,'i will let peter decide what he wants to email; but changed the subject to include the host name.'
0,'not changed here, but the cast to sting seems rather pointless'
0,'I think you also need to add -.7em to this 24px. That number comes from the .fulltext-search left and right margins. Otherwise there is a horizontal scroll on the page.'
0,'Copy the password hash from $oldCentral to $newCentral?\n\nYou should probably run that idea past Chris first.'
0,'would be better to directly get rid of these functions, instead of merely deprecating them'
0,'changed to prefix operator++ (and further down in the code, too)\n\nI had it mostly coded with date serial numbers, but had to make functions that are available for class Date. I could only find appropiate date serial number functions in the sc/addin/analysis module, a module that I would rather move entirely to the \'normal\' calc function module once the Excel-analysis-addin can be considered obsolete. IMHO that would reduce the complexity of the calc-function code.\nI will peg Date to date serial number conversion as a toDo item on my lo-task stack.'
0,'GetDate() does not return a date serial number, it returns a \"formatted\" number with YYYYMMDD, see include/tools/date.hxx how nDate is stored in init(), which is returned by GetDate().'
-1,'Why an extra header file? The definitions can go directly to settings.cxx'
0,'These 2 functions should return const OUString& to avoid unnecessary copying.'
0,'This entire change is probably moot if the corresponding aFunkMarkExt was passed to the ctor, see comment in viewfunc.cxx'
-1,'using a direct english string here means it cannot be translated   NegativeSentiment  \n\nyou can do a grep for e.g. rid_svxstr_load_error for a sample trivial translatable string example you can follow to get a translatable string here'
-1,'Why would you remove it ? Please keep gid_File_Bin_UnpackUpdate untouched.'
0,'please make the comment style consistent (so here it would go behind *pDfltFrmFmt)'
0,'stylistic issue - declare variables as close to the first use as possible'
0,'what is the rationale for dropping the odd \"& 0xff\" here but not in other places?'
1,'Please verify this is correct   PositiveSentiment  . This is as far I know the \"most special\" change I made, other then the OUString things.'
1,'Tying this to --invisible is not correct. With --invisible there is no UI, so collaboration would be quite challenging ;-)\n\nI think with a proper Listen/Unlisten implementation we do not need a command line option at all, or do we? A \"listen always\" option instead should go into the user configuration at the end, IMHO.'
0,'Is there a reason we are not doing stuff like the below, which seems to me would better across a wider range of machines:\n\n// lockFocusFlipped not available before OSX 10.6\nif ([pimage respondsToSelector:@selector(lockFocusFlipped  PositiveSentiment  ])\n{\n    [pImage lockFocusFlipped:YES];\n}\nelse\n{\n    [pImage setFlipped: YES];\n    [pImage lockFocus];\n}'
1,'Hi Miklos,\nI have mentioned the relevant comments for this impacted UT in the commit message as well. Kindly have a look. Thanks.'
0,'Also here, not MX/RX but instead\n\n {..., 4, 6, V, { VR }, ...}\n\ncompare with \"BETADIST\" and \"BETAINV\".'
0,'should not it free the allocated memory here and return null if mkstemp() fails?'
0,'If this line is removed the rDescription parameter name (and only the name) needs to be commented out because otherwise in an --enable-werror build the build breaks with \"unused variable\".'
0,'same as above, aStr += m_sFormula.copy(nFml, nStt-nFml)'
-1,'here the indentation is wrong ;-)\n\nHowever, the main question is if the assignments should be aligned in a line or if a single space would be enough indentation...'
0,'These nOpCode have of course to be eFacOpCode then.'
0,'please do not mix whitespace and function changes in the same patch, just avoid this additional newline.'
0,'hmm, what is this misterious newly to be created langid value? i have put 452 but i am not sure...'
1,'i believe you just need to convert directly.\n\nlook at sal/inc/sal/log.hxx, it seems to verify if the test is true(in this case if these strings are equals) and show the message\n\nif we are wrong, someone will tell us   PositiveSentiment  '
1,'not sure how important this is, but other lines seem to have a tab at the beginning of the line and the added lines uses spaces.   PositiveSentiment  '
-1,'that instead should be\n\n const sal_unicode* pparseend;\n\nbecause rtl::math:  NegativeSentiment  tringtodouble() expects\n\n sal_unicode const ** pparsedend\n\nat that place. code probably should not even compile like it is.'
0,'please do not translate and make code changes in the one patch - keep this seperate.'
0,'It fills the functionname <-> opcode mapping from a list of text resources in RID_STRLIST_FUNCTION_NAMES in formula/source/core/resource/core_resource.src'
1,'thanks a lot for your review.\nwhat do you think about \"in the adapted class\"?\n\nanyway, i am going to bother some of the guru to hear what they think about it...'
0,'This says 6 parameters, of which 3 have to be given and 3 are optional. If the function expects 4-6 it should be\n\n 6; 0; 0; 0; 0; 1; 1;\n\nYou can check in the Function Wizard what/how it is displayed.'
-1,'Same here. Please, use empty lines instead of the ugly separators in this file. It is too compact and hard to read after your change.'
0,'oustring::replaceall does not modify the oustring but returns a new oustring instead.\nthis means that when converting an existing string *replace* call you need to assign the returned value to the original string.\n\nyou should get a warning about an \"unused result\" here but strangely\ni am not seeing a warning with gcc 4.7, no idea why...\nat least the clang tinderbox caught the problem.\n\nfixed in commit 03a381eaa58d77cf26dfa8d916d1ecda865c1937'
-1,'this is bogus: for IOS now both --with-darwinssl and --with-nss are set'
-1,'Do not remove the entire statement, SeekGroup() has side effects.'
0,'use functionDecl->getLocation() instead of functionDecl->getSourceRange().getBegin(), so the caret is nicely positioned under the start of the function name'
0,'this needs a\n\n (void)e;\n\nadded for the non-dbgutil build to not bail out with werror, does not it?'
0,'well - these files are still generated by autogen.sh, if no autogen.input is present. and when i asked on irc, people told me they are still used.\n\nactually i was told to keep the minimized info message to move config from autogen.lastrun.bak to autogen.input, instead of some more prominent header.\n\ni actually do not see a reason to deprecate the configuration via autogen.sh commandline arguments. for me autogen.input is just an other way to configure stuff.'
0,'The built search tree of mdds::flat_segment_tree is not preserved on copy/assignment. You have to call build_tree() here. Or do it just before use (and use is_tree_valid() to check if it is necessary, as every line is used more than once).'
0,'There is a comma missing after share/gallery/sounds .'
0,'No globals please if at all possible.\n\nBut more generally, this is a base class - please stick specific functionality into derived classes. You already did that in SlideFragmentHandler for parts of it - for PPT_TOKEN( text ), when it comes in the SlideFragmentHandler context, just generate a new child context - e.g. like new SlideTimingContext( *this, mpSlidePersistPtr->getTimeNodeList() ) in that file.\n\nWith that, you will get rid of that global state anyway.'
0,'should this patch only be added if $(SYSTEM_MYSQL) is NO ?'
0,'Note that these can be usually written simpler as just \"\" instead of OUString().'
0,'Can we _please_ use short-log message a bit more\nuseful that this.\nimagine how nice it is to have this kind a message when\nsearching for a candidate for a regression in 200+ commits'
0,'The change here reminds me that also some of the new oc..._MS opcodes may need an entry here. Could you take care of those in a follow-up patch?'
0,'the old code only replaced one instance not all but the string should not contain more than one anyways...'
0,'By the way, why are you adding patches for specific platform w/o $(if $(filter blah?'
1,'Yes, this is correct! The error was introduced by bbc94edb9a91b27910d43610db9994df10dd99e1'
0,'how is determined which of the opcodes is actually taken during import of _xlfn.ceiling.math ? i think that is missing.\n\nnote that now that we use rid_strlist_function_names_english_ooxml with the formula compiler, the tables in sc/source/filter/oox/formulabase.cxx are only provided for api support (of which we actually do not know if anyone is using it at all). our internal ooxml import/export does not use them anymore, so any \"only for import / only for export\" usage needs to be implemented differently.'
-1,'tdf#... is unnecessary. Rather document why this is done, if necessary.'
0,'that is presumably about css::util::time (corresponding to an offapi unoidl struct), not tools::time that is not part of the ure interface and not accessible from external code'
0,'the replaceto will need to use the newly to be created langid value.\n\nsame as for bo_cn, are the codes verbatim copied from dz_bt in which case only a ref=\"dz_bt\" would be needed? or are not some needed to be adapted to in country conventions?'
0,'the word \"selected\" should be capitalized. i am unsure of the use of \"area\" here, btw. maybe \"cut selection\"?'
0,'yes it could be done but we will have to add level number for each valid level. i do not know it will cost more or less than just \"0\" for each invalid level because normally for now all level are valid.'
0,'should be a local typedef in the single function that uses it'
0,'this code now returns a reference to a temporary object'
0,'Please note the comment on SC_GLOBSTR_STR_COUNT, which is the overall count of strings. So actually you need to insert and define STR_TABLE_COUNT to 533 and increment the value of SC_GLOBSTR_STR_COUNT to 534.'
0,'actually, if we get rid of nIndex, we would have to change a lot of code, because in this one, the Insert method returns the index of the inserted/already existing element.'
-1,'i do not see why we should reject a number entry that we can \"understand\", just to adhere strictly to the locale, but i will ask an expert what libreoffice does in other areas, and we should just \"do the same\".\n\nmy assumption is that we should definitely accept native digits, but why reject ascii digits?'
-1,'can you clarify what is meant by \"listbox => prenotify() ...\"? that does not make things any clearer...'
0,'These two comments seem to be for the block of commands.'
0,'does this create a copy of the vector?  iirc you need to write \"auto &\" to get a reference.\n\n(of course C++11 has added new ways to shoot yourself in the foot)'
0,'aChild is a OND  PositiveSentiment  agePtr which is derived from  SV_DECL_REF(OND  PositiveSentiment  age) which has an \"OND  PositiveSentiment  age & operator*()\"\n\nbut the old code called operator<<(OND  PositiveSentiment  agePtr&) which does something different than the OND  PositiveSentiment  age& one!'
0,'please remove \"border\" and blank line between class definition and comment and consequently reduce it to a single line'
0,'what \"ActiveX\" thing do you want to remove and what does it have to do with NPAPI?'
0,'might as well drop the conditional and just assign it'
-1,'i thinks that is the wrong one, the one that should be from is the \"pl\" library'
0,'the condition !pProfile->m_bIsValid must always be true here, so rather use SAL_WARN'
-1,'Sorry, this is still unacceptable. ImplEESdrWriter::ImplWriteShape() is used by both the binary export and the OOXML filter, you need to set the OOXML flag in the OOXML filter. Jut put a breakpoint on this line in the debugger, see its backtrace, and set the flag in the first method that is already OOXML-specific, and pass the bool around till this line.'
0,'Better would be to have\n\n if (nGlobalError)\n {\n     PushError( nGlobalError);\n     return;\n }\n if (aInputString.isEmpty())\n {\n     if (GetGlobalConfig().mbEmptyStringAsZero)\n         PushDouble(0);\n     else\n         PushNoValue();\n     return;\n }'
0,'See other comment about OUString together with ScResId. Just as short explanation:\n\nThe current code creates a SchResId object which has an operator OUString which is called here. Then the OUString copy c\'tor is called to generate a copy from the returned OUString.'
0,'>OTOH we might grep in \"$@\" for \"project:\" and only add project:core if none was given.\nbut then we could do the same with branch and status: default branch = master, default status = open => logerrit query would be translated to core/master/open. How about it?'
0,'For the final commit remove \"[part 2of 2]\" and join the \"ODFF function FDIST\" to the first summary line.'
1,'conversion was done for binary files to be stored in earlier formats. encountering such versions is not the case anymore with copy&paste and conversion would never be executed, so that code could be removed along with the check. if you want you can remove that code in a follow-up patch, getting rid of unused code is always good   PositiveSentiment  \n\nprobably the reason why you had to add the check if a version is set at all is related to that, actually the stream should have the version soffice_fileformat_current set so all parts involved elsewhere that do check the version get that correct. would be nice if you could spot the place where that should be done. anyhow, i will push the current patch as is.'
0,'If AddSdrObject() method, test goes into infinite loop. Because there is already AddSdrObject() function with same parameter which is mandatory in both cases. So should I add new method in parent class?'
1,'the propvalue parameter type is not quite idiomatic ;)\n\nIn general - since this method gets called multiple times, prolly worth buffering the xml ...'
0,'* \"@return void\" is redundant, leave it out\n\n* but do add a line \"@since LibreOffice 4.4\"'
0,'what is the point of that open check?\n\nshould not countttcfonts return 0 for that case already?'
0,'It is my update of this help page:\nXML_File_Formats\nIt should also link to Expert Config page, but it does not exist yet.'
0,'So that means to also change comparisons with STRING_NOTFOUND (which is defined to 0xFFFF), lastIndexOf() returns -1 if not found, so the condition here can be simplified to\n\n    if (nPos > 0)'
0,'there is a warning \"unused variable w\" here ... i am guessing this should compare w.size() with 3, right? i will push a fix for that to master...'
0,'please do not do that\nkeep the \nif (condition)\n   stmt\n\nstructure'
0,'if a comment is behind the field it describes, doxygen needs \"///<\" (with a symbolized left arrow) to realize it correctly'
0,'Here too, you can access maBaseCell.mfValue directly, since we know ahead of time that both cells are of value type.'
0,'if this is never called - then we need to remove the method, it is signature in the header, and all call-sites for it (right?).'
1,'yeah, just wondered how likely that would be in combination with OStringBuffer?'
-1,'Why checking for null pointer here? delete handles null pointers just fine, you only add overhead here.'
0,'Same caveat here about indexOf() and Search() results.'
0,'Probably \"Selection count\" (note lowercase \'c\') is better. This is the string displayed in the status bar.'
0,'This switches on distinct locales only, not on a primary language value where the secondary value may be different. This should instead be\n\n switch (ctl & LANGUAGE_MASK_PRIMARY)\n\nand ...'
0,'right, changing an swfield, which is part of the document model during export is bad. an export operation should just read the document model and serialize it in some format. cannot you set m_bcitation depending on what the field type is? just put a breakpoint on the swfield constructor, get a backtrace and see where it is created -- hopefully the caller knows the field type.'
0,'presentation::AnimationEffect aEffect = presentation::AnimationEffect_NONE;'
0,'why do you need to add ::com:  NegativeSentiment  un:  NegativeSentiment  tar:: prefix everywhere, in a cxx file just do a \"using namespace\" instead'
0,'Be careful here, you should set the \"false\" only for wsp, not for sp, which is the generic drawingML shapes also used for Calc/Impress import.'
0,'I was being consistent with the hybrid pdf tooltip which used \'makes\'.'
0,'Note that the rtl:: prefix removal is planned to be done by a scripted change somewhen in the near future, so while this change is ok, it should be less work for both you and the review if you do not specifically aim for these changes.'
0,'You right, but the initialize of the CriticalSection must be once, and then we have the same problem.\nThe problem here, we would make this Init treadsafe but we must in this init the init of the CriticalSection, and that is not possible.\nMy solution with the boolean is very quickly, and in the most case enough.\n\nBut i have testing, it is not a problem when the LoadLibrary called a second time, it get the same modulhandle.\n\nAnother case you give me a tip for solve the problem.\n\nHere the docu of InitializeCriticalSection\nms683472(v=vs.85).aspx\n\nHere a example: ms686908(v=vs.85).aspx'
0,'nunits cast to sal_uint16 will be rstr.getlength() \% 2^16 so the std::min is unnecessary... i wonder if it would be better to use std::min<sal_int32> or something instead so we get 2^16 if it is a large string?'
0,'Again, you must continue the original numbering and then update LAST_STR_HERE.'
0,'IMHO the probe*XML functions should simply take xmlTextReaderPtr. shared_ptr is only used to manage the lifetime of the reader, so it is impl. detail. I would even remove the typedef.'
0,'Nitpick: The pointer is only set in the ctor, so it should be const. Similarly in KEY2StyleContext.'
0,'Put this into a DEPS variable and reuse the value above in gwt_module() too?'
1,'Oh, thanx!\nI actually did not know that it was possible ... like Code Review for team learning   PositiveSentiment  \n\nWill fix in the next patch-set.'
-1,'i do not think the comparison with the sshcommands (or restviews) is fair. for ssh commands we have a simple lookup by command name and it is all that matters.\n\nfor project rename tasks it may be (and probably is) critical in which order the steps are executed. it is not just a set of tasks that can be done in any order. for a critical command\nas project rename the order of tasks execution should be explicit. at least it has to be documented. right now, one has to look in the taskmodule, then in the dynamicset and find out that, internally, it stores its items in a list which means that the iterator() will iterate in the order of the elements as they are in this list. and this is not even documented/guaranteed behavior of the dynamicset.'
-1,'This creates an unnecessary garbage list. Sets.newHashSet should accept an Iterable.'
-1,'thanks for fixing it.\n\n> what if the author disagrees with your negative vote and writes a reply to your comment explaining why he disagrees? if this change is filtered out there is a high chance to you miss this reply. \n\nbut with this argumentation it is even more dangerous for me how it was originally:\n\n  -label:code-review=-2,user=self\n\nwhy? i am maintainer and have power of -2. i review a change and decide to put my veto on it. but we all do mistakes, we all have feelings? in the end we are all people. what is if it was a wrong veto? the contributor try to explain me, in additional comments why he thinks the veto was wrong and that the impact of the change is *very* minimal and that thousands of people from hundreds of companies cannot upgrade to the new version of the product and all that because of his veto. nothing helps. why?\n\nbecause i used your dashboard template, put this line and this change was filtered out:\n\n   -label:code-review=-2,user=self'
1,'ahh that is funny! :d\n\ngood that you payed attention!\n\ndone'
0,'Two trivial comments:\n-Why the leading \"d\"?\n-Why not \%x instead of \%d for the row version?'
0,'moving this logic to procjectcontrol will also require additional modifications in receivecommits. my approach fixes both issues in one place. also this approach protect us from making same error in future.\n\npersonally i would not move this logic to upper level. signature of this method can be changed to cancreate(map<stirng, ref>, revwalk, revobject) instead of using repository. but imo will keep this logic here  to prevent from this issue in future.'
0,'that way you would not create the list (line 174) and throw it away (lines 183-185 above  NegativeSentiment  \n\n public void addallreviewers(changeattribute a, change change)\n      throws ormexception {\n   list<patchsetapproval> approvals =\n        db.get().patchsetapprovals()\n           .bychange(change.getid())\n           .tolist();\n   if (approvals.isempty()) {\n      return;\n   }\n   a.allreviewers = lists.newarraylist();\n   set<account.id> accountidlist = sets.newhashset();\n   for (patchsetapproval psa : approvals) {\n      account.id accountid = psa.getaccountid();\n      if (!accountidlist.contains(accountid)) {\n        accountidlist.add(accountid);\n        a.allreviewers.add(asaccountattribute(psa.getaccountid()));\t\n      }\n    }\n  }'
0,'Concatenate the calls to append:\n\n StringBuilder msg = new StringBuilder()\n     .append(\"\\n\")\n     .append(\"Can not find the \%s at this location: \%s\\n\")\n     .append(\"Please provide alternative URL\");'
0,'I suggested to add aliases = {\"-#tag\"} in this comment:\n\n  \n  src/main/java/com/google/gerrit/server/git/ReceiveCommits.java@1155'
0,'Instead of putting everything in the collector and then looping through later when outputFormat==JSON why not switch here on outputFormat and thus allow results to be printed immediately for JSON and collected only for JSON_SINGLE?'
0,'Yes.  Actually, look at what I just merged to master with the query operators, in particular you might want to read the documentation in user-search.txt.  You can write a query to identify changes that can be submitted:\n\n  is:open CodeReview+2 Verified+1 -Verified-1 -CodeReview-2\n\nIf we put that string (minus the is:open part that would be implied) into your field, it means what you want it to mean... you can submit this only if the above expression is true.\n\nBy making it a single string, all you need to do is feed the string from the table through the ChangeQueryBuilder to get a Predicate<ChangeData>, and then run match() on that to see if the submit is possible.  That completely removes the FunctionState mess and starts to move us into this configurable submit logic that we have been discussing for quite a long time.\n\nSo the existence of that ChangeQueryBuilder and its Predicate support classes is why I was trying to steer you into a simple string here.  We have the code already done to handle that as a string, and users can use the same syntax to search for changes as they can for controlling how we manage them.'
0,'well, they do not actually.  there is a distinct difference.  all same-project dependencies point directly to commits.  all cross-project dependencies point to changes.  the reason for this is two-fold.\n\n* i cannot point directly to a commit in a different project because that makes circular dependencies impossible which is really important and i probably would not be doing the change otherwise (this change supports circular dependencies, btw)\n* i determine whether or not the dependency should point to the most recent commit based on whether or not it is in the same project (that is the code here).  there is no way i can store metadata about whether this should point to a commit or a change in the patchsetancestor\'s table without changing the schema.'
0,'it was only referenced from the description text in rest-api-accounts.txt which is deleted by this change. since the json entities of the rest endpoints are described directly in the rest api documentation i have moved the description of the querylimit over to rest-api-accounts.txt.'
0,'>this is not a link to mysql.\n\ndone.\n\n>i think most/all of these requirements are redundant and already covered in the general installation section?\n\nthe jdk is, but tomcat is not.'
0,'it is now streaming the progress to the client.\n\ndone'
0,'Perhaps I misunderstood Martins comment.\n\nBut yes. I create a new change-id in ChangeUtil, so this is expected (and by design), but it has nothing to do with the footers.\n\nI do not change the change-id in the commit message - since that is not expected (git would never do it). I personally do not want the new change to have the same change-id (internally) as the old change. Is that something you really want?'
0,'This example contains both actual examples (\"refs/*\") and metalanguage (\"permission\"). Maybe pick one representation and stick to it?\n\n [access \"<ref>\"]\n         <permission> = group Administrators\n\nor\n\n [access \"refs/*\"]\n         read = group Administrators\n\n(Open re what formatting to apply to metalanguage.)'
0,'Since this cache is not defined using a CacheModule gerrit will not list it from its \"show-caches\" command. Right? And we also have no way of flushing this cache since it has no name.'
0,'Yikes, we are starting an RPC for every row in the table?  My concern with this is the browser can only issue 4 requests at a time to the server.  If a user has 50 items in their dashboard, which many do, this will take quite a few round-trips (13!) to completely load the status codes.  Worse, if the user navigates away before they are completely done loading, they will continue to load, as there is no way to cancel the queued RPCs.\n\nI would prefer having myApprovals and strongestApprovals take a Set<Change.Id> and return a Map<Change.Id, Whatever>, and make only one call to each method for the dashboard.'
-1,'i do not think we should let people modify a branch that they do not have access to, even if it is for a commit that they are replacing that used to be in another branch. locked down is locked down, right?\n\ni see how it might be annoying to have to redo a change if you used the wrong branch the first time, though... perhaps there is some git magic that can let you do that painlessly?'
0,'What happens if match is missing or empty? Does it do something sensible when trying to match against an empty pattern, or should such commentlink rules be skipped (e.g., with a \'continue;\' statement here)?'
0,'No need for Provider here, inject FlushCashe directly. Both PostCaches & FlushCache are singletons. So the Provider hurts more than it helps here. E. g. on line 105 it get called in a loop and returns allways the same singleton instance.'
0,'i checked, and git does not clear the environment to run hooks. i also cannot find subversion\'s reasoning around clearing it, so barring finding out that there is a good reason to, i think i will just remove this line.'
-1,'This just feels wrong. The test setup code should not be writing to the notedb separately; there should be a method in PatchLineCommentsUtil that writes to the appropriate storage(s) based on the config.'
0,'* Bumping the schema number forces a reindex to pick up the new file format.\n* LuceneChangeIndex has:\n\n    this.useDocValuesForSorting = schema.getVersion() >= 16;'
0,'i did that change, though i personally feel it is a slight step backwards (adding complexity to the code base and to the user because it is behaving differently for different servers now).'
-1,'PatchTable$MyTable.onClick(ClickEvent) line: 299 will also call  movePointerTo(cell.getRowIndex());\n\n sorry I try every corner and cannot find the difference after adding this line.'
-1,'--add will add a value on top of another/others. the above line will replace any previous value with this one. not sure which effect the author is looking for, but i personally do not understand why you would want to have several download.scheme variables?'
-1,'This does not correspond to an issue on the gerrit issue tracker [1].\n\nIssues should be listed in the change footer in the form:\n\n Bug: Issue 1234\n\n[1] list'
0,'You are missing Schema upgrade and SchemaVersion. See for example this change [1].\n\n [1] 56641'
0,'The check \n\n  item.getUrl() != null\n\nis not needed.'
0,'Combine both the if statements into one single if statement.'
0,'Should it be possible to rebase the change if having submit permission, but not rebase permission?'
-1,'i do not want to change the actual messages in this change for reasons stated above.'
0,'it looks like this allows a user who cannot see all branches to probe which branches exist. by looking at the error message \"it does not exist\" vs. \"user does not have rights to delete it.\" a user can detect if a branch that is not visible to him exists.'
0,'used accountcache. it feels a bit weird that if we do a bulk load we have no way of setting the results on accountcache. perhaps that class should be extended so bulk loading is faster, but that is beyond this change. (slight aside, guava caches do not have any first-class bulk loading functionality, sadly.)'
1,'I wonder if eventually we should put these in the file table as well   PositiveSentiment  \n\nNot in this change, though.'
0,'Hi, so should we keep this as \"local\" or change to \"mergeStrategies\"?'
